_id,name,brand,manufacturer,PriorityIndex,category,sp,margin,margin%,mrp,DealerPrice,discount,gst,weight,availability,description,imageUrl,productImageUrl
ObjectId(5ffb514e80ef0812f270822e),Amul Butter cookies ,Amul,Kaira Coop Milk Producers (Anand),5,"Biscuits, Snacks & Chocolates",52,9.75,15,65,55.25,20,18,200g,Y,,,https://cdn.shopify.com/s/files/1/0278/5879/6649/products/AmulButtercookies200g_600x.jpg?v=1597998266
ObjectId(5ffb514e80ef0812f270822f),Amul Chocolate cookies ,Amul,Kaira Coop Milk Producers (Anand),10,"Biscuits, Snacks & Chocolates",52,18.18,27.96923077,65,46.82,20,18,200g,Y,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQE5qoyxiMixScKp_ducT_Fs5fu_FAfWhpIMA&usqp=CAU
ObjectId(5ffb514e80ef0812f2708230),Amul Elaichi Rusk ,Amul,Kaira Coop Milk Producers (Anand),8,"Biscuits, Snacks & Chocolates",24,4.2,14,30,25.8,20,5,200g,Y,,,https://padelasuperstore.in/wp-content/uploads/2019/01/IMG_5123-1-scaled.jpg
ObjectId(5ffb514e80ef0812f2708231),Amul Milk Rusk ,Amul,Kaira Coop Milk Producers (Anand),7,"Biscuits, Snacks & Chocolates",24,5.43,18.1,30,24.57,20,5,200g,Y,,,https://achesaman.com/wp-content/uploads/2020/05/amul-rusk-25-200-gm-2.jpeg
ObjectId(5ffb514e80ef0812f2708232),AMUL JEERA RUSK ,Amul,Kaira Coop Milk Producers (Anand),5,"Biscuits, Snacks & Chocolates",24,4.2,14,30,25.8,20,5,200g,Y,,,https://i1.wp.com/hakimistore.com/wp-content/uploads/2019/03/jeera-rusk.jpg?fit=300%2C300&ssl=1
ObjectId(5ffb514e80ef0812f2708233),Cadbury Original Oreo,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",8,10,100,10,,20,18,50g,N,"Oreo sandwich creme biscuit brings together the rich, smooth taste of vanilla creme filling with the bold taste of two crunchy chocolate wafers. Take a delicious break with an Oreo cookie, the perfect anytime snack.",,https://images-na.ssl-images-amazon.com/images/I/719rJslxSxL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708234),Original Oreo,Cadbury,Mondelez india Foods Pvt Ltd,6,"Biscuits, Snacks & Chocolates",24,30,100,30,,20,18,120gm,Y,"Oreo sandwich creme biscuit brings together the rich, smooth taste of vanilla creme filling with the bold taste of two crunchy chocolate wafers. Take a delicious break with an Oreo cookie, the perfect anytime snack.",https://www.bigbasket.com/media/uploads/p/l/277584-6_1-cadbury-oreo-creme-biscuit-vanilla-original.jpg,https://www.bigbasket.com/media/uploads/p/l/277584_27-cadbury-oreo-creme-biscuit-vanilla-original.jpg
ObjectId(5ffb514e80ef0812f2708235),choco Cream Oreo,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",8,10,100,10,,20,18,50g,N,"Rich, smooth chocolate crème sandwiched between two crunchy chocolate biscuits",,https://5.imimg.com/data5/KT/RP/MY-55971289/oreo-choco-cream-biscuit-500x500.png
ObjectId(5ffb514e80ef0812f2708236),choco Cream Oreo,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",24,30,100,30,,20,18,120gm,Y,"Rich, smooth chocolate crème sandwiched between two crunchy chocolate biscuits",,https://www.bigbasket.com/media/uploads/p/xxl/100609530_18-cadbury-oreo-creme-biscuit-chocolate.jpg
ObjectId(5ffb514e80ef0812f2708237),strawberry oreo,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",8,10,100,10,,20,18,50gm,N,"Rich, smooth Strawberry crÃ¨me sandwiched between two crunchy chocolate wafers",https://images-na.ssl-images-amazon.com/images/I/71sfGCX7iSL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71iyspct3FL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708238),strawberry oreo,Cadbury,Mondelez india Foods Pvt Ltd,6,"Biscuits, Snacks & Chocolates",24,30,100,30,,20,18,120gm,Y,"Rich, smooth Strawberry crÃ¨me sandwiched between two crunchy chocolate wafers",,https://images-na.ssl-images-amazon.com/images/I/619KdtWEopL._SL1024_.jpg
ObjectId(5ffb514e80ef0812f2708239),Vanilla & Choco - Oreo Family Pack,Cadbury,Mondelez india Foods Pvt Ltd,6,"Biscuits, Snacks & Chocolates",60,75,100,75,,20,18,300gm,Y,"Rich, smooth Choco crème sandwiched between two crunchy chocolatey cookies",https://images-na.ssl-images-amazon.com/images/I/71pNNIqPq%2BL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/717MnvNQILL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270823a),Oreo Dipped,Cadbury,Mondelez india Foods Pvt Ltd,6,"Biscuits, Snacks & Chocolates",16,20,100,20,,20,18,50gm,Y,"crunchy oreo cookies dipped in smooth, chocolaty cadbury that will delight your taste buds",https://images-na.ssl-images-amazon.com/images/I/71luht%2BFa4L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61X3RsS8wmL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270823b),Oreo Dipped,Cadbury,Mondelez india Foods Pvt Ltd,7,"Biscuits, Snacks & Chocolates",48,60,100,60,,20,18,150gm,Y,"Crunchy oreo cookies dipped in smooth, chocolaty cadbury that will delight your taste buds",https://images-na.ssl-images-amazon.com/images/I/71vjCy2uwzL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71-4afZ6a1L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270823c),chocobakes,Cadbury,Mondelez india Foods Pvt Ltd,7,"Biscuits, Snacks & Chocolates",48,60,100,60,,20,18,150gm,Y,Experience new exciting chocolatey centre filled cookie from Cadbury that is sure to amaze you,https://images-na.ssl-images-amazon.com/images/I/717tjGiizzL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61pA7IJdOFL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270823d),Bourn Vita Biscuits,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",24,30,100,30,,20,18,120gm,N,Bournvita biscuits provides the choice of a delicious biscuit enriched with the wholesome goodness of Bournvita. They are crunchy chocolatey cookies that have the right balance of taste and health.,,https://images-na.ssl-images-amazon.com/images/I/61f438ZhWAL._SL1024_.jpg
ObjectId(5ffb514e80ef0812f270823e),Bourn Vita Biscuits pack,Cadbury,Mondelez india Foods Pvt Ltd,7,"Biscuits, Snacks & Chocolates",48,60,100,60,,20,18,250gm,Y,Bournvita biscuits provides the choice of a delicious biscuit enriched with the wholesome goodness of Bournvita. They are crunchy chocolatey cookies that have the right balance of taste and health.,,https://images-na.ssl-images-amazon.com/images/I/61f438ZhWAL._SL1024_.jpg
ObjectId(5ffb514e80ef0812f270823f),Bourn Vita Banana & Oats Biscuits,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",24,30,100,30,,20,18,120gm,Y,Bournvita Biscuits provide the choice of a delicious biscuit enriched with the wholesome goodness of Bournvita. They are crunchy cookies loaded with the goodness of banana and wholesome oats that have the right balance of taste and health.,,https://images-na.ssl-images-amazon.com/images/I/61eCF2W7XML._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708240),Bourn Vita,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,24,30,100,30,,20,18,75gm,Y,"Cadbury have been inventing, inspiring and investing in a nation of chocolate lovers for nearly 200 years. Cadbury present Cadbury Hot Chocolate Instant to easily enjoy the Cadbury taste in an instant! Cadbury Hot Chocolate Instant is now Fairtrade certified.",,https://images-na.ssl-images-amazon.com/images/I/71SUpzilNnL._AC_SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708241),Bourn Vita ,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,86,107,100,107,,20,18,200g,Y,"Cadbury have been inventing, inspiring and investing in a nation of chocolate lovers for nearly 200 years. Cadbury present Cadbury Hot Chocolate Instant to easily enjoy the Cadbury taste in an instant! Cadbury Hot Chocolate Instant is now Fairtrade certified.",,https://images-na.ssl-images-amazon.com/images/I/71SUpzilNnL._AC_SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708242),Bourn Vita Jar,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,174,217,100,217,,20,18,500g,Y,"Cadbury have been inventing, inspiring and investing in a nation of chocolate lovers for nearly 200 years. Cadbury present Cadbury Hot Chocolate Instant to easily enjoy the Cadbury taste in an instant! Cadbury Hot Chocolate Instant is now Fairtrade certified.",,https://images-na.ssl-images-amazon.com/images/I/61d4forPI3L._SL1200_.jpg
ObjectId(5ffb514e80ef0812f2708243),Bourn Vitta Refill ,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,163,204,100,204,,20,18,500gm,Y,"Cadbury have been inventing, inspiring and investing in a nation of chocolate lovers for nearly 200 years. Cadbury present Cadbury Hot Chocolate Instant to easily enjoy the Cadbury taste in an instant! Cadbury Hot Chocolate Instant is now Fairtrade certified.",,https://images-na.ssl-images-amazon.com/images/I/61d4forPI3L._SL1200_.jpg
ObjectId(5ffb514e80ef0812f2708244),Bourn Vita ,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,284,355,100,355,,20,18,1kg,Y,"Cadbury have been inventing, inspiring and investing in a nation of chocolate lovers for nearly 200 years. Cadbury present Cadbury Hot Chocolate Instant to easily enjoy the Cadbury taste in an instant! Cadbury Hot Chocolate Instant is now Fairtrade certified.",,https://images-na.ssl-images-amazon.com/images/I/51gn%2BccasqL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708245),Bourn Vita Jar ,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,320,400,100,400,,20,18,1kg,Y,"Cadbury have been inventing, inspiring and investing in a nation of chocolate lovers for nearly 200 years. Cadbury present Cadbury Hot Chocolate Instant to easily enjoy the Cadbury taste in an instant! Cadbury Hot Chocolate Instant is now Fairtrade certified.",,https://images-na.ssl-images-amazon.com/images/I/51gn%2BccasqL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708246),Bourn Vita Jar ,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,185,231,100,231,,20,18,500g,Y,"Cadbury have been inventing, inspiring and investing in a nation of chocolate lovers for nearly 200 years. Cadbury present Cadbury Hot Chocolate Instant to easily enjoy the Cadbury taste in an instant! Cadbury Hot Chocolate Instant is now Fairtrade certified.",,https://images-na.ssl-images-amazon.com/images/I/71SUpzilNnL._AC_SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708247),Bourn Vita Refill ,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,174,218,100,218,,20,18,500g,Y,"Cadbury have been inventing, inspiring and investing in a nation of chocolate lovers for nearly 200 years. Cadbury present Cadbury Hot Chocolate Instant to easily enjoy the Cadbury taste in an instant! Cadbury Hot Chocolate Instant is now Fairtrade certified.",,https://images-na.ssl-images-amazon.com/images/I/61hpzB8pZjL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708248),Bourn Vita Women,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,207,259,100,259,,20,18,400g,Y,Cadbury Bournvita for Women Health Drink - 400 g (Chocolate),,https://images-na.ssl-images-amazon.com/images/I/71NA4DMAkdL._AC_SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708249),Bourn Vita Little Champs,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,111,139,100,139,,20,18,200g,Y,"Cadbury li'l champs is nutritional health drink especially formulated for children between the ages of 2 to 5 years. By the age of 5, 90 percent of your child's brain growth is complete. Bournvita little champs contains nutri-smart dha, which is known to aid brain development. It has been designed with a nutrient bundle of 11 vitamins and 5 minerals that are essential to carry out the bodys important metabolic functions.",,https://images-na.ssl-images-amazon.com/images/I/61i31KY9wUL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270824a),Bourn Vita Little Champs,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,226,283,100,283,,20,18,500g,Y,"Cadbury li'l champs is nutritional health drink especially formulated for children between the ages of 2 to 5 years. By the age of 5, 90 percent of your child's brain growth is complete. Bournvita little champs contains nutri-smart dha, which is known to aid brain development. It has been designed with a nutrient bundle of 11 vitamins and 5 minerals that are essential to carry out the bodys important metabolic functions.",,https://images-na.ssl-images-amazon.com/images/I/61i31KY9wUL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270824b),Bourn Vita Little Champs Jar,Cadbury,Mondelez india Foods Pvt Ltd,5,Breakfast & Dairy,214,267,100,267,,20,18,500g,Y,"Cadbury li'l champs is nutritional health drink especially formulated for children between the ages of 2 to 5 years. By the age of 5, 90 percent of your child's brain growth is complete. Bournvita little champs contains nutri-smart dha, which is known to aid brain development. It has been designed with a nutrient bundle of 11 vitamins and 5 minerals that are essential to carry out the bodys important metabolic functions.",,https://images-na.ssl-images-amazon.com/images/I/61i31KY9wUL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270824c),Cocoa,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",168,210,100,210,,20,18,150g,Y,This cocoa powder comes in beautifully equipped Jar that packs the real Cadbury chocolate flavour made from finest cocoa beans. Enjoy as a hot chocolate drink or get creative using it for chocolate recipes,,https://images-na.ssl-images-amazon.com/images/I/61OjwhzpWdL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270824d),Hot chocolate,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",132,165,100,165,,20,18,200g,Y,Cadbury Drinking Chocolate is a delicious hot chocolate drink. For that perfect cup sprinkle three heaped teaspoonfuls into a cup of hot milk and enjoy. Cadbury Drinking Chocolate is perfect any time of the day.,,https://images-na.ssl-images-amazon.com/images/I/81kBWz8KCKL._AC_SL1500_.jpg
ObjectId(5ffb514e80ef0812f270824e),Choclairs Gold Pouch,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",40,50,100,50,,20,18,25 Units,Y,"Enjoy the new Cadbury Choclairs with caramel inside chocolatey outside. For every chocolate lover who has ever dug deep to find the chewiest chocolate, then welcome to your little slice of heaven.",,https://images-na.ssl-images-amazon.com/images/I/61W7nCkH01L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270824f),Choclairs Gold Pouch,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",109,136,100,136,,20,18,70units,Y,"Enjoy the new Cadbury Choclairs with caramel inside chocolatey outside. For every chocolate lover who has ever dug deep to find the chewiest chocolate, then welcome to your little slice of heaven.",,https://images-na.ssl-images-amazon.com/images/I/61W7nCkH01L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708250),Choclairs Gold Jar,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",179,224,100,224,,20,18,118 units,Y,"Fill up your day with the best of caramel filled chocolates with this amazing Cadbury choclairs gold. Made of premium quality ingredients, these chocolates will make both your taste buds and your soul filled up with a feeling of fulfilment.",,https://images-na.ssl-images-amazon.com/images/I/61ewIUhMdqL._SY879_.jpg
ObjectId(5ffb514e80ef0812f2708251),Choclairs Gold Jar,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",358,448,100,448,,20,18,236 units,Y,"Fill up your day with the best of caramel filled chocolates with this amazing Cadbury choclairs gold. Made of premium quality ingredients, these chocolates will make both your taste buds and your soul filled up with a feeling of fulfilment.",,https://images-na.ssl-images-amazon.com/images/I/61ewIUhMdqL._SY879_.jpg
ObjectId(5ffb514e80ef0812f2708252),Choclairs Gold Jar,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",448,560,100,560,,20,18,430 units,Y,"Fill up your day with the best of caramel filled chocolates with this amazing Cadbury choclairs gold. Made of premium quality ingredients, these chocolates will make both your taste buds and your soul filled up with a feeling of fulfilment.",,https://images-na.ssl-images-amazon.com/images/I/61ewIUhMdqL._SY879_.jpg
ObjectId(5ffb514e80ef0812f2708253),Choclairs Bday Pack,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",160,200,100,200,,20,18,115 units,Y,Bring home your favourite chocolairs in a super saver birthday pack perfect for birthday parties. The luscious new and big candy contains an indulgent brownie flavour in its caramel and rich cadbury chocolate at its centre.,,https://images-na.ssl-images-amazon.com/images/I/71trSMx8KaL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708254),Choclairs Home Treats,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",80,100,100,100,,20,18,48 units,Y,Bring home your favourite chocolairs in a super saver home pack perfect for birthday parties. The luscious new and big candy contains an indulgent brownie flavour in its caramel and rich Cadbury chocolate at its centre.,,https://images-na.ssl-images-amazon.com/images/I/71pdzyfNErL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708255),Halls Assorted Pouch,Halls,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",92,115,100,115,,20,18,118 units,Y,Halls is used as a refreshing candy.,,https://images-na.ssl-images-amazon.com/images/I/71OTHXC%2BE7L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708256),Halls Assorted Jar,Halls,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",90,112,100,112,,20,18,115 Units,Y,Halls is used as a refreshing candy.,,https://images-na.ssl-images-amazon.com/images/I/81kDU06kW%2BL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708257),Halls Assorted Jar,Halls,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",202,252,100,252,,20,18,267 units,Y,Halls is used as a refreshing candy.,,https://images-na.ssl-images-amazon.com/images/I/81kDU06kW%2BL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708258),Halls Assorted Jar,Halls,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",358,448,100,448,,20,18,488 units,Y,Halls is used as a refreshing candy.,,https://images-na.ssl-images-amazon.com/images/I/81kDU06kW%2BL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708259),Halls Assorted Jar,Halls,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",672,840,100,840,,20,18,945 units,Y,Halls is used as a refreshing candy.,,https://images-na.ssl-images-amazon.com/images/I/81kDU06kW%2BL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270825a),Tang Orange,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,24,30,100,30,,20,12,125g,N,"Tang comes in refreshing Orange flavor. Keep everyone refreshed this summer with Tang and its great fruit taste with the goodness of vitamins A, B, C and Iron. A glass (approximately 180ml) of Tang gives your child 60% of Vitamin C required for the entire day.",,https://5.imimg.com/data5/KR/KP/MY-9018916/tang-orange-flavoured-instant-drink-mix-125gm-500x500.png
ObjectId(5ffb514e80ef0812f270825b),Tang Orange,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,56,70,100,70,,20,12,250g,N,"Tang comes in refreshing Orange flavor. Keep everyone refreshed this summer with Tang and its great fruit taste with the goodness of vitamins A, B, C and Iron. A glass (approximately 180ml) of Tang gives your child 60% of Vitamin C required for the entire day.",,https://images-na.ssl-images-amazon.com/images/I/71rtDNs7vJL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270825c),Tang Orange,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,104,130,100,130,,20,12,500g,Y,"Tang comes in refreshing Orange flavor. Keep everyone refreshed this summer with Tang and its great fruit taste with the goodness of vitamins A, B, C and Iron. A glass (approximately 180ml) of Tang gives your child 60% of Vitamin C required for the entire day.",https://www.bigbasket.com/media/uploads/p/xxl/277253-7_1-tang-instant-drink-mix-orange.jpg,https://www.bigbasket.com/media/uploads/p/xxl/277253_10-tang-instant-drink-mix-orange.jpg
ObjectId(5ffb514e80ef0812f270825d),Tang Orange,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,152,190,100,190,,20,12,750gm,Y,"Tang comes in refreshing Orange flavor. Keep everyone refreshed this summer with Tang and its great fruit taste with the goodness of vitamins A, B, C and Iron. A glass (approximately 180ml) of Tang gives your child 60% of Vitamin C required for the entire day.",,https://www.bigbasket.com/media/uploads/p/xxl/277253-7_1-tang-instant-drink-mix-orange.jpg
ObjectId(5ffb514e80ef0812f270825e),Tang Mosambi,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,24,30,100,30,,20,12,125g,N,Great fruit taste of Mosambi,,https://www.thegrocers.com/wp-content/uploads/2020/04/Tang-Mosambi-Sachet-125gm.jpg-256.jpg
ObjectId(5ffb514e80ef0812f270825f),Tang Mosambi,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,104,130,100,130,,20,12,500g,Y,Great fruit taste of Mosambi,https://images-na.ssl-images-amazon.com/images/I/71GKFXfxeEL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71VXMgKKgaL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708260),Tang Mango,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,24,30,100,30,,20,12,125g,N,Filled with goodness of Mango.,https://images-na.ssl-images-amazon.com/images/I/815W4rLQfxL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/815W4rLQfxL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708261),Tang Mango,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,104,130,100,130,,20,12,500g,Y,Filled with goodness of Mango.,,https://images-na.ssl-images-amazon.com/images/I/51f8ZdxXTvL.jpg
ObjectId(5ffb514e80ef0812f2708262),Tang Lemon,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,4,5,100,5,,20,12,1 glass,N,Filled with goodness of lemon,https://images-na.ssl-images-amazon.com/images/I/61cxxFBqI7L._SL1024_.jpg,https://images-na.ssl-images-amazon.com/images/I/71cP1IImoIL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708263),Tang Lemon,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,24,30,100,30,,20,12,100g,N,Filled with goodness of lemon,https://images-na.ssl-images-amazon.com/images/I/71A3v1rkt3L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71KJHj8tEGL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708264),Tang Lemon,Tang,Mondelez india Foods Pvt Ltd,5,Beverages,104,130,100,130,,20,12,500g,Y,Filled with goodness of lemon,https://images-na.ssl-images-amazon.com/images/I/81S-BJyMUPL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81TzlsPdbwL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708265),Cadbury Shots,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",8,10,100,10,,20,18,18.5g,N,A chocoholic will simply love these chocolate pops which have a crunchy sweet taste,,https://indbazaar.in/pub/media/catalog/product/cache/b040d94160a0ba8095713fea5e718ad4/2/7/270824.jpg
ObjectId(5ffb514e80ef0812f2708266),Cadbury Dairy Milk Bar,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",16,20,100,20,,20,18,23g,N,Cadbury Dairy Milk Chocolate is for those everyday moments of joy that you want to share with your near and dear ones with something sweet,,https://assetscdn1.paytm.com/images/catalog/product/F/FA/FASCADBURY-DAIRINNO985832980039E9/1561492680691_0.jpg?imwidth=320&impolicy=hq
ObjectId(5ffb514e80ef0812f2708267),Cadbury Dairy Milk Bar,Cadbury,Mondelez india Foods Pvt Ltd,5,"Biscuits, Snacks & Chocolates",32,40,100,40,,20,18,54g,Y,Cadbury Dairy Milk Chocolate is for those everyday moments of joy that you want to share with your near and dear ones with something sweet,,https://images-na.ssl-images-amazon.com/images/I/61-o6tGXBmL._SL1500_.jpg
